# Rime user dictionary
#@/db_name	jyut6ping3
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	57107
#@/user_id	f0f17d41-97b2-4dca-ad5e-3e828221d473
jiu4 	窯	c=1 d=5.99276e-124 t=57107
jiu6 	耀	c=2 d=9.36081e-18 t=57107
joek3 	約	c=30 d=0.277146 t=57107
joek6 	弱	c=1 d=5.16785e-117 t=57107
joek6 	若	c=1 d=1.01854e-69 t=57107
joek6 si4 	鑰匙	c=1 d=1.0672e-118 t=57107
joeng4 	楊	c=5 d=2.84873e-22 t=57107
joeng4 	洋	c=1 d=5.08274e-10 t=57107
joeng4 	羊	c=1 d=0.000108366 t=57107
joeng4 gwong1 	陽光	c=1 d=8.63377e-08 t=57107
joeng4 sik1 	洋式	c=1 d=4.11959e-97 t=57107
joeng4 to4 	羊駝	c=1 d=2.31087e-119 t=57107
joeng5 	養	c=2 d=3.97964e-14 t=57107
joeng5 lou5 	養老	c=3 d=3.22335e-98 t=57107
joeng5 zik6 	養殖	c=1 d=3.54732e-14 t=57107
joeng6 	樣	c=16 d=0.00366107 t=57107
joeng6 	讓	c=50 d=1.213e-07 t=57107
joeng6 lai6 	樣例	c=1 d=4.00273e-82 t=57107
joeng6 sik1 	樣式	c=7 d=0.806541 t=57107
joeng6 zi2 	樣子	c=3 d=2.88815e-66 t=57107
juk6 	玉	c=1 d=1.77599e-110 t=57107
juk6 beng2 	肉餅	c=1 d=1.45758e-109 t=57107
juk6 mai5 	玉米	c=1 d=3.12062e-65 t=57107
juk6 ngaan5 	肉眼	c=3 d=4.52273e-19 t=57107
jung2 gam1 	佣金	c=9 d=1.0697e-27 t=57107
jung2 jau5 	擁有	c=1 d=7.85131e-08 t=57107
jung2 wu6 	擁護	c=1 d=2.02951e-121 t=57107
jung4 	傭	c=4 d=7.4092e-32 t=57107
jung4 hei3 	容器	c=2 d=1.10102e-91 t=57107
jung4 ji6 	容易	c=12 d=1.17289e-23 t=57107
jung4 loeng6 	容量	c=2 d=9.11978e-64 t=57107
jung5 	勇	c=11 d=2.70455e-09 t=57107
jung5 si6 	勇士	c=1 d=0.00102814 t=57107
jung5 wong5 zik6 cin4 	勇往直前	c=1 d=4.9593e-103 t=57107
jung6 	用	c=499 d=1.99951 t=57107
jung6 ban2 	用品	c=1 d=0.0753961 t=57107
jung6 caan1 	用餐	c=1 d=4.84855e-102 t=57107
jung6 gwo3 	用過	c=2 d=2.07029e-61 t=57107
jung6 jyu1 	用於	c=1 d=2.47219e-60 t=57107
jung6 loeng6 	用量	c=1 d=1.74515e-51 t=57107
jung6 loi4 	用來	c=1 d=3.45634e-120 t=57107
jung6 wu6 	用戶	c=73 d=0.000200342 t=57107
jyu1 	於	c=17 d=0.000614372 t=57107
jyu4 	余	c=2 d=3.43287e-32 t=57107
jyu4 	如	c=21 d=0.694266 t=57107
jyu4 cing4 	輿情	c=1 d=8.7274e-76 t=57107
jyu4 cyun1 	漁村	c=1 d=5.5104e-78 t=57107
jyu4 go1 	如歌	c=1 d=1.20736e-11 t=57107
jyu4 gwo2 	如果	c=168 d=0.304115 t=57107
jyu4 haa6 	如下	c=12 d=3.0004e-06 t=57107
jyu4 ho4 	如何	c=138 d=5.25441 t=57107
jyu4 jip6 	漁業	c=2 d=4.10922e-89 t=57107
jyu4 loi4 	如來	c=1 d=1.47718e-31 t=57107
jyu4 lok6 	娛樂	c=1 d=2.26418e-26 t=57107
jyu4 ngaak2 	餘額	c=12 d=1.22658e-30 t=57107
jyu4 sou3 	餘數	c=1 d=2.85406e-44 t=57107
jyu4 tong4 	魚塘	c=1 d=5.66007e-11 t=57107
jyu4 zoi6 	如在	c=1 d=2.08726e-10 t=57107
jyu5 	禹	c=1 d=8.4318e-53 t=57107
jyu5 	與	c=16 d=0.000322524 t=57107
jyu5 	雨	c=2 d=8.11222e-69 t=57107
jyu5 geoi3 	語句	c=9 d=6.23474e-27 t=57107
jyu5 jam1 	語音	c=2 d=3.34166e-76 t=57107
jyu5 jin4 	語言	c=16 d=1.29273e-17 t=57107
jyu5 man4 	語文	c=2 d=2.47935e-85 t=57107
jyu6 	預	c=1 d=5.96915e-107 t=57107
jyu6 bou3 	預報	c=1 d=7.99144e-69 t=57107
jyu6 caak1 	預測	c=1 d=1.82305e-06 t=57107
jyu6 gai3 	預計	c=10 d=4.11495e-25 t=57107
jyu6 hoi6 	遇害	c=1 d=1.36056e-34 t=57107
jyu6 joek3 	預約	c=16 d=4.62841e-26 t=57107
jyu6 kei4 	預期	c=2 d=8.09318e-12 t=57107
jyu6 laam5 	預覽	c=6 d=4.03421e-24 t=57107
jyu6 soeng5 	遇上	c=1 d=1.46997e-91 t=57107
jyu6 syun3 	預算	c=5 d=2.85658e-16 t=57107
jyun1 	淵	c=1 d=1.7849e-110 t=57107
jyun2 	丸	c=1 d=1.54587e-95 t=57107
jyun2 lai6 	婉麗	c=2 d=2.64334e-24 t=57107
jyun2 si6 	院士	c=1 d=4.14403e-49 t=57107
jyun4 	元	c=13 d=3.49807e-26 t=57107
jyun4 	原	c=6 d=6.7673e-50 t=57107
jyun4 	員	c=13 d=1.44473e-05 t=57107
jyun4 	園	c=2 d=7.68905e-27 t=57107
jyun4 	完	c=117 d=0.00271273 t=57107
jyun4 	沿	c=1 d=6.51665e-110 t=57107
jyun4 	源	c=6 d=0.0086517 t=57107
jyun4 	緣	c=2 d=1.55889e-109 t=57107
jyun4 ci2 	原始	c=1 d=3.59213e-44 t=57107
jyun4 cyun4 	完全	c=11 d=0.000796726 t=57107
jyun4 fan6 	緣份	c=1 d=1.18233e-88 t=57107
jyun4 gin6 	元件	c=1 d=5.72809e-122 t=57107
jyun4 gung1 	員工	c=3 d=6.33877e-101 t=57107
jyun4 jan1 	原因	c=23 d=0.795216 t=57107
jyun4 jing4 	原型	c=52 d=2.84336e-24 t=57107
jyun4 lei5 	原理	c=1 d=1.84771e-17 t=57107
jyun4 loi4 	原來	c=15 d=6.0076e-07 t=57107
jyun4 maa5 	源碼	c=6 d=0.00951391 t=57107
jyun4 man4 gin6 	源文件	c=1 d=4.51552e-59 t=57107
jyun4 sang1 	原生	c=3 d=6.18132e-18 t=57107
jyun4 si6 	完事	c=1 d=1.81989e-15 t=57107
jyun4 sin6 	完善	c=11 d=0.00111937 t=57107
jyun4 sing4 	完成	c=15 d=7.8855e-23 t=57107
jyun4 sou3 	元素	c=23 d=2.22598 t=57107
jyun4 zing2 	完整	c=6 d=1.37088e-06 t=57107
jyun4 zing2 sing3 	完整性	c=2 d=1.39909e-39 t=57107
jyun5 	軟	c=4 d=3.91972e-12 t=57107
jyun5 	遠	c=20 d=0.341649 t=57107
jyun5 cing4 	遠程	c=4 d=0.262252 t=57107
jyun5 gin2 	軟件	c=6 d=0.19593 t=57107
jyun5 hong4 	遠航	c=1 d=9.6266e-112 t=57107
jyun6 ji3 	願意	c=1 d=5.52937e-89 t=57107
jyut6 	月	c=65 d=0.000637052 t=57107
jyut6 	玥	c=1 d=5.37435e-78 t=57107
jyut6 	粵	c=1 d=5.8099e-83 t=57107
jyut6 	越	c=4 d=2.62024e-60 t=57107
jyut6 dai2 	月底	c=1 d=2.02268e-52 t=57107
jyut6 duk6 	閱讀	c=4 d=1.75849e-23 t=57107
jyut6 git3 	月結	c=1 d=3.46692e-09 t=57107
jyut6 jyu5 	粵語	c=5 d=2.12711e-56 t=57107
jyut6 ping3 	粵拼	c=1 d=1 t=57107
kaa1 	卡	c=26 d=0.00392556 t=57107
kaa1 hou6 	卡號	c=2 d=0.0731678 t=57107
kaa1 lou6 lei5 	卡路里	c=2 d=4.14598e-102 t=57107
kaau3 	靠	c=4 d=1.74098e-19 t=57107
kaau3 gan6 	靠近	c=1 d=1.70797e-33 t=57107
kai2 dung6 	啓動	c=16 d=0.00075617 t=57107
kai2 dung6 jip6 	啓動頁	c=3 d=8.77806e-111 t=57107
kai2 dung6 si4 	啓動時	c=1 d=1.36269e-23 t=57107
kai2 jung6 	啓用	c=8 d=2.45338e-08 t=57107
kam4 	琴	c=9 d=1.54893e-36 t=57107
kam4 jat6 	琴日	c=3 d=3.59408e-21 t=57107
kam4 maan5 	琴晚	c=6 d=9.6618e-41 t=57107
kap1 	級	c=13 d=0.000307616 t=57107
kap1 	給	c=221 d=0.367106 t=57107
kap6 	及	c=13 d=0.0683317 t=57107
kau1 mun4 	摳門	c=1 d=2.28205e-89 t=57107
kau1 tung1 	溝通	c=35 d=0.198628 t=57107
kau3 	扣	c=3 d=5.69728e-42 t=57107
kau3 	購	c=1 d=3.81141e-94 t=57107
kau3 ceoi2 	扣取	c=3 d=9.21704e-30 t=57107
kau3 fai3 	扣費	c=1 d=5.62824e-121 t=57107
kau3 gin3 	構建	c=8 d=2.74941e-16 t=57107
kau3 lau4 	扣留	c=0 d=1.04867e-60 t=57107
kau3 lau4 so2 	扣留所	c=1 d=1.05392e-59 t=57107
kau3 maai5 	購買	c=5 d=1.42092e-12 t=57107
kau3 mat6 	購物	c=1 d=2.24165e-26 t=57107
kau3 mat6 ce1 	購物車	c=4 d=1.73196e-50 t=57107
kau3 zou6 	構造	c=1 d=1.16441e-26 t=57107
kau4 	求	c=1 d=1.5924e-91 t=57107
kau5 	舅	c=2 d=2.18461e-100 t=57107
kei4 	其	c=3 d=0.000274874 t=57107
kei4 	期	c=9 d=8.63964e-16 t=57107
kei4 	棋	c=1 d=9.06137e-106 t=57107
kei4 	琪	c=1 d=5.82611e-57 t=57107
kei4 ci3 	其次	c=2 d=2.83548e-26 t=57107
kei4 doi6 	期待	c=0 d=1.30935e-113 t=57107
kei4 gwaai3 	奇怪	c=1 d=2.25327e-28 t=57107
kei4 haan6 	期限	c=1 d=3.07488e-09 t=57107
kei4 sat6 	其實	c=20 d=3.73046e-18 t=57107
kei4 taa1 	其他	c=5 d=1.36482e-12 t=57107
kei4 taa1 	其它	c=82 d=0.291303 t=57107
kei4 zik1 	奇蹟	c=1 d=7.59111e-82 t=57107
kei4 zung1 	其中	c=6 d=0.00145901 t=57107
kei5 	企	c=3 d=5.79706e-57 t=57107
kei5 jip6 	企業	c=20 d=1.4093e-07 t=57107
kei5 jip6 kap1 	企業級	c=0 d=7.62632e-108 t=57107
keoi1 	區	c=20 d=8.81268e-14 t=57107
keoi1 	拘	c=1 d=2.64415e-57 t=57107
keoi1 	驅	c=1 d=2.76689e-32 t=57107
keoi1 bit6 	區別	c=9 d=0.0137063 t=57107
keoi1 dung6 	驅動	c=7 d=0.0117286 t=57107
keoi1 faai3 	區塊	c=3 d=4.19152e-36 t=57107
keoi1 faai3 lin2 	區塊鏈	c=7 d=4.00708e-36 t=57107
keoi1 fan1 	區分	c=1 d=1.67854e-05 t=57107
keoi1 wik6 	區域	c=32 d=2.26026e-35 t=57107
keoi4 dou6 	渠道	c=3 d=6.11942e-76 t=57107
keoi5 	佢	c=35 d=4.34096e-07 t=57107
keoi5 	拒	c=3 d=6.29292e-52 t=57107
keoi5 dei6 	佢哋	c=19 d=0.0180844 t=57107
keoi5 lei4 	距離	c=1 d=6.76509e-109 t=57107
keoi5 zyut6 	拒絕	c=5 d=2.40985e-83 t=57107
kik1 sau2 	棘手	c=1 d=5.89608e-21 t=57107
king1 	傾	c=4 d=1.18365e-13 t=57107
kiu4 	橋	c=3 d=8.54094e-109 t=57107
koek3 	卻	c=1 d=6.20702e-08 t=57107
koeng4 	強	c=3 d=1.00199 t=57107
koeng4 dou6 	強度	c=1 d=9.34618e-29 t=57107
koi3 laam5 	概覽	c=1 d=3.03242e-110 t=57107
koi3 leot2 	概率	c=4 d=8.82089e-79 t=57107
koi3 nim6 	概念	c=2 d=1.67934e-40 t=57107
kok3 	確	c=2 d=2.80384e-41 t=57107
kok3 bou2 	確保	c=2 d=4.82976e-27 t=57107
kok3 ding6 	確定	c=48 d=0.0258628 t=57107
kok3 jau5 kei4 jan4 	確有其人	c=1 d=7.55043e-107 t=57107
kok3 jing6 	確認	c=22 d=1.30047e-32 t=57107
kok3 sat6 	確實	c=3 d=1.06912e-51 t=57107
kui2 	繪	c=5 d=5.74952e-19 t=57107
kung4 	窮	c=2 d=4.97503e-40 t=57107
kut3 hou2 	括號	c=1 d=9.88807e-45 t=57107
kwaa1 	跨	c=6 d=6.67363e-19 t=57107
kwaa1 wik6 	跨域	c=4 d=4.31179e-19 t=57107
kwaa1 zoeng1 	誇張	c=2 d=7.34196e-13 t=57107
kwaang1 	框	c=6 d=2.6157e-18 t=57107
kwaang1 gaa2 	框架	c=10 d=5.24841e-05 t=57107
kwai1 	虧	c=2 d=6.08372e-66 t=57107
kwai1 cin2 	虧錢	c=1 d=1.16231e-93 t=57107
kwai1 faan6 	規範	c=1 d=7.86552e-88 t=57107
kwai1 him3 	虧欠	c=1 d=2.13639e-19 t=57107
kwai1 leot6 	規律	c=1 d=3.17727e-12 t=57107
kwai1 waak6 	規劃	c=2 d=1.05872e-06 t=57107
kwai1 zak1 	規則	c=10 d=1.99375e-05 t=57107
kwai4 	葵	c=1 d=1.94714e-16 t=57107
kwai4 cing4 	攜程	c=1 d=1.72973e-123 t=57107
kwan3 jiu2 	困擾	c=2 d=5.87047e-58 t=57107
kwan4 	群	c=32 d=0.99005 t=57107
kwan4 dou2 	羣島	c=1 d=9.07643e-08 t=57107
kwan4 leoi5 	羣裏	c=1 d=3.02768e-121 t=57107
kwong3 gin3 	擴建	c=1 d=5.68886e-100 t=57107
kwong3 jung4 	擴容	c=2 d=4.30275e-13 t=57107
kwong3 zin2 	擴展	c=5 d=3.52715e-16 t=57107
kwong4 ban1 	狂奔	c=2 d=1.47956e-101 t=57107
kyun4 	權	c=1 d=1.37236e-18 t=57107
kyun4 haan6 	權限	c=51 d=2.31562e-05 t=57107
kyut3 	缺	c=3 d=0.00145173 t=57107
kyut3 dim2 	缺點	c=1 d=3.60461e-26 t=57107
kyut3 jan4 	缺人	c=1 d=1.04032e-112 t=57107
kyut3 saang2 	缺省	c=1 d=3.33314e-46 t=57107
kyut3 sat1 	缺失	c=4 d=6.83374e-22 t=57107
kyut3 sat1 	闕失	c=1 d=4.99095e-119 t=57107
laa1 	啦	c=9 d=1.92777e-16 t=57107
laai1 	拉	c=16 d=1.09757e-07 t=57107
laai1 si2 	拉屎	c=1 d=1.1913e-118 t=57107
laak6 	勒	c=1 d=8.60039e-80 t=57107
laam4 	藍	c=8 d=5.17203e-09 t=57107
laam4 sik1 	藍色	c=1 d=7.7579e-73 t=57107
laam5 	覽	c=5 d=7.2275e-34 t=57107
laan4 	欄	c=3 d=8.86834e-88 t=57107
laan4 	蘭	c=7 d=1.67092e-69 t=57107
laan4 ting4 	蘭亭	c=1 d=2.5903e-109 t=57107
laan4 zit6 	攔截	c=1 d=1.88678e-116 t=57107
lai4 	嚟	c=5 d=8.17451e-12 t=57107
lai5 	禮	c=1 d=1.02045e-91 t=57107
lai5 baai3 	禮拜	c=8 d=1.26241e-22 t=57107
lai5 maau6 	禮貌	c=1 d=4.4412e-99 t=57107
lai5 mat6 	禮物	c=3 d=6.84094e-05 t=57107
lai6 	例	c=1 d=1.05762e-12 t=57107
lai6 	麗	c=3 d=2.78602e-09 t=57107
lai6 jyu4 	例如	c=1 d=0.017249 t=57107
lam4 	林	c=10 d=2.00753e-73 t=57107
lam4 baa1 	淋巴	c=1 d=2.12393e-09 t=57107
lam4 si4 	臨時	c=6 d=0.0561348 t=57107
lam5 	凜	c=1 d=2.21392e-56 t=57107
lan2 	撚	c=4 d=6.79503e-14 t=57107
lap6 	立	c=3 d=1.05662e-89 t=57107
lau4 	劉	c=12 d=9.85615e-07 t=57107
lau4 	樓	c=6 d=1.74639e-30 t=57107
lau4 	流	c=10 d=0.000153318 t=57107
lau4 	留	c=6 d=7.47452e-47 t=57107
lau4 cing4 	流程	c=28 d=0.000226464 t=57107
lau4 coeng3 	流暢	c=1 d=1.38375e-27 t=57107
lau4 haa6 	樓下	c=2 d=1.5837e-56 t=57107
lau4 laam5 	瀏覽	c=7 d=9.06612e-17 t=57107
lau4 laam5 hei3 	瀏覽器	c=11 d=2.01362e-17 t=57107
lau4 lei4 cong2 	琉璃廠	c=1 d=6.13715e-110 t=57107
lau4 loeng6 	流量	c=12 d=1.5712e-51 t=57107
lau4 long6 	流浪	c=1 d=1 t=57106
lau4 seoi2 	流水	c=18 d=2.38359e-13 t=57107
lau6 	漏	c=6 d=6.58121e-12 t=57107
lau6 dung6 	漏洞	c=1 d=2.51793e-11 t=57107
lei4 	離	c=5 d=0.15958 t=57107
lei4 coeng4 	離場	c=1 d=4.92817e-29 t=57107
lei4 sin3 	離線	c=1 d=1.80737e-22 t=57107
lei4 zik1 	離職	c=2 d=4.58952e-15 t=57107
lei5 	李	c=9 d=5.34681e-47 t=57107
lei5 	理	c=1 d=2.47354e-37 t=57107
lei5 	里	c=1 d=6.26047e-50 t=57107
lei5 gaa1 	李家	c=1 d=1.14762e-61 t=57107
lei5 gaai2 	理解	c=12 d=7.71971e-15 t=57107
lei5 leon6 	理論	c=3 d=3.34291e-108 t=57107
lei5 sing3 	理性	c=1 d=9.02472e-29 t=57107
lei5 soeng2 	理想	c=1 d=9.4723e-69 t=57107
lei6 	利	c=1 d=1.08927e-06 t=57107
lei6 leot2 	利率	c=1 d=5.97157e-53 t=57107
lei6 sik1 	利息	c=1 d=5.78701e-66 t=57107
leng3 zai2 	靚仔	c=1 d=4.18911e-88 t=57107
leoi4 	雷	c=2 d=5.71658e-69 t=57107
leoi4 san4 	雷神	c=1 d=1.47043e-124 t=57107
leoi5 	旅	c=23 d=4.30216e-19 t=57107
leoi5 	磊	c=2 d=2.95582e-15 t=57107
leoi5 	裏	c=105 d=0.00723702 t=57107
leoi5 hang4 	旅行	c=9 d=0.15259 t=57107
leoi5 hang4 se5 	旅行社	c=1 d=8.91005e-55 t=57107
leoi5 hang4 ze2 	旅行者	c=1 d=0.14808 t=57107
leoi5 jau4 	旅遊	c=4 d=1.43626e-24 t=57107
leoi5 min6 	裏面	c=9 d=0.117068 t=57107
leoi6 	類	c=8 d=3.90084e-14 t=57107
leoi6 bit6 	類別	c=3 d=5.2077e-31 t=57107
leoi6 ci5 	類似	c=9 d=3.13531e-18 t=57107
leoi6 fu3 	類庫	c=2 d=1.29237e-16 t=57107
leoi6 gaa1 	累加	c=2 d=1.41897e-30 t=57107
leoi6 jing4 	類型	c=49 d=9.44845e-10 t=57107
leon4 	磷	c=1 d=1.40185e-121 t=57107
leon4 	輪	c=6 d=1.37877e-14 t=57107
leon4 deon1 	倫敦	c=1 d=6.34947e-69 t=57107
leon4 syun1 	磷酸	c=1 d=2.11745e-120 t=57107
leon6 	論	c=1 d=7.50687e-39 t=57107
leot6 si1 	律師	c=6 d=4.06302e-59 t=57107
li1 	唎	c=8 d=1.29893e-18 t=57107
lik6 	力	c=4 d=4.96366e-14 t=57107
lik6 	歷	c=1 d=0.0655462 t=57107
lik6 si2 	歷史	c=7 d=1.20873e-101 t=57107
lim5 	臉	c=1 d=2.6024e-105 t=57107
lin2 sik1 	鏈式	c=1 d=5.72474e-27 t=57107
lin2 zip3 	鏈接	c=34 d=0.0144054 t=57107
lin4 	連	c=61 d=0.000193662 t=57107
lin4 soeng5 	連上	c=1 d=2.15259e-49 t=57107
lin4 zip3 	連接	c=13 d=0.000812821 t=57107
lin4 zuk6 	連續	c=1 d=3.97194e-50 t=57107
lin6 	練	c=11 d=6.2305e-23 t=57107
lin6 	鍊	c=5 d=4.21253e-36 t=57107
lin6 kap1 	練級	c=1 d=1.52544e-115 t=57107
lin6 zaap6 	練習	c=1 d=5.41694e-112 t=57107
ling4 	玲	c=1 d=7.22211e-84 t=57107
ling4 	零	c=20 d=1.34313e-09 t=57107
ling4 	靈	c=1 d=8.50413e-124 t=57107
ling4 ding1 	伶仃	c=1 d=4.07943e-70 t=57107
ling4 muk6 	鈴木	c=3 d=3.53187e-109 t=57107
ling4 sik6 	零食	c=3 d=1.13549e-13 t=57107
ling5 	嶺	c=1 d=3.14501e-39 t=57107
ling5 	領	c=1 d=3.03684e-39 t=57107
ling5 dou6 	領導	c=2 d=7.19781e-15 t=57107
ling5 wik6 	領域	c=1 d=3.36492e-40 t=57107
ling6 	令	c=2 d=0.000139165 t=57107
ling6 	另	c=21 d=0.955997 t=57107
ling6 ngoi6 	另外	c=38 d=0.00011143 t=57107
lit6 	列	c=8 d=0.00103777 t=57107
lit6 biu2 	列表	c=19 d=8.35025e-21 t=57107
lit6 ce1 	列車	c=1 d=2.19726e-26 t=57107
lit6 wai4 	列爲	c=1 d=3.83508e-108 t=57107
liu4 	聊	c=5 d=6.42025e-23 t=57107
liu5 	了	c=1268 d=4.56817 t=57107
liu5 gaai2 	瞭解	c=3 d=5.43131e-55 t=57107
liu6 lei5 	料理	c=1 d=1.2114e-109 t=57107
lo1 	囉	c=11 d=8.89822e-10 t=57107
lo2 	攞	c=3 d=6.34751e-36 t=57107
lo2 gei1 	裸機	c=1 d=1.56746e-23 t=57107
lo4 	羅	c=1 d=3.26491e-38 t=57107
lo4 	鑼	c=4 d=5.84087e-109 t=57107
lo4 cap1 	邏輯	c=27 d=3.56002e-17 t=57107
loeng4 	樑	c=21 d=1.88229e-06 t=57107
loeng4 	涼	c=1 d=1.87647e-81 t=57107
loeng4 	量	c=22 d=5.74365e-07 t=57107
loeng4 sam1 	良心	c=3 d=3.25003e-40 t=57107
loeng5 	倆	c=1 d=2.69986e-67 t=57107
loeng5 	兩	c=34 d=0.0480556 t=57107
loeng5 bin1 	兩邊	c=3 d=7.50943e-43 t=57107
loeng5 bou6 	兩步	c=1 d=1.88439e-13 t=57107
loeng5 ci3 	兩次	c=1 d=0.0308074 t=57107
loeng5 dim2 	兩點	c=2 d=3.99198e-21 t=57107
loeng5 doi6 	兩代	c=1 d=2.53901e-109 t=57107
loeng5 fan1 zung1 	兩分鐘	c=1 d=1.4228e-119 t=57107
loeng5 go3 	兩個	c=64 d=1.679e-07 t=57107
loeng5 hau2 	兩口	c=1 d=1.61312e-96 t=57107
loeng5 nin4 	兩年	c=6 d=2.19958e-09 t=57107
loeng5 tin1 	兩天	c=18 d=0.000564257 t=57107
loeng5 tiu4 	兩條	c=0 d=2.97196e-80 t=57107
loeng5 toi4 	兩臺	c=3 d=2.05822e-51 t=57107
loeng5 zau1 	兩週	c=1 d=3.59629e-87 t=57107
loeng5 ze2 	兩者	c=1 d=1.58429e-31 t=57107
loeng5 zung2 	兩種	c=3 d=5.72572e-29 t=57107
loeng6 	亮	c=1 d=1.19926e-20 t=57107
loi4 	來	c=107 d=0.873585 t=57107
loi4 lam4 	來臨	c=1 d=0.000163287 t=57107
lok6 	樂	c=11 d=1.55789e-48 t=57107
lok6 	洛	c=1 d=3.58018e-93 t=57107
lok6 	落	c=2 d=4.31302e-78 t=57107
lok6 gun1 	樂觀	c=1 d=4.39028e-81 t=57107
lok6 heoi3 	落去	c=1 d=1.60202e-103 t=57107
lok6 lai4 	落嚟	c=1 d=1.65598e-81 t=57107
long4 	廊	c=1 d=5.36212e-110 t=57107
long4 fai3 	浪費	c=3 d=5.43593e-65 t=57107
long5 	朗	c=5 d=0.000411338 t=57107
lou4 dung6 	勞動	c=2 d=7.97378e-43 t=57107
lou4 dung6 faat3 	勞動法	c=1 d=3.53902e-104 t=57107
lou4 mou6 fai3 	勞務費	c=1 d=9.12629e-43 t=57107
lou4 sek6 	爐石	c=1 d=2.12596e-79 t=57107
lou5 	老	c=22 d=1.39264e-14 t=57107
lou5 baa1 	老爸	c=1 d=1.9108e-59 t=57107
lou5 baan2 	老闆	c=1 d=3.69122e-70 t=57107
lou5 bo1 	老波	c=1 d=1.99142e-104 t=57107
lou5 dau6 	老豆	c=1 d=2.46699e-94 t=57107
lou5 po4 	老婆	c=7 d=6.26672e-19 t=57107
lou5 sai3 	老細	c=1 d=0.0112769 t=57107
lou5 sat6 	老實	c=1 d=1.08602e-59 t=57107
lou5 si1 	老師	c=5 d=3.28128e-38 t=57107
lou6 	路	c=15 d=6.21548e-24 t=57107
lou6 ging3 	路徑	c=8 d=1.26599e-10 t=57107
lou6 hau2 	路口	c=2 d=2.26005e-109 t=57107
lou6 jau4 	路由	c=7 d=3.93937e-12 t=57107
lou6 jing4 	露營	c=1 d=6.71348e-19 t=57107
lou6 sin3 	路線	c=26 d=1.2652e-19 t=57107
lu3 	嚕	c=1 d=7.09766e-56 t=57107
luk6 	六	c=20 d=0.0042587 t=57107
luk6 	錄	c=12 d=1.67318e-14 t=57107
luk6 dim2 	六點	c=1 d=8.12742e-91 t=57107
luk6 ji4 dou2 	鹿兒島	c=1 d=2.80297e-08 t=57107
luk6 jing2 	錄影	c=2 d=1.10234e-48 t=57107
luk6 sik1 	綠色	c=2 d=1.55588e-24 t=57107
luk6 zai3 	錄製	c=1 d=6.19566e-104 t=57107
lung4 	龍	c=15 d=9.90555e-07 t=57107
lung4 ngaan5 	龍眼	c=1 d=3.29976e-104 t=57107
lung6 	弄	c=5 d=9.88985e-47 t=57107
lyun4 	聯	c=15 d=5.21962e-21 t=57107
lyun4 hai6 	聯繫	c=17 d=6.86396e-06 t=57107
lyun4 lok3 	聯絡	c=1 d=8.33539e-06 t=57107
lyun4 mang4 	聯盟	c=1 d=1 t=57107
lyun4 mong5 	聯網	c=1 d=1.06116e-110 t=57107
lyun4 soeng2 	聯想	c=3 d=1.93206e-05 t=57107
lyun4 tiu4 	聯調	c=4 d=1.04742e-45 t=57107
lyun4 tung1 	聯通	c=5 d=1.32579e-53 t=57107
lyun6 	亂	c=1 d=3.74051e-79 t=57107
lyun6 maa5 	亂碼	c=3 d=1.38055e-80 t=57107
m4 	唔	c=206 d=0.931689 t=57107
m4 hai6 	唔係	c=2 d=4.3864e-100 t=57107
m4 on3 jip6 	唔按頁	c=1 d=1.35216e-20 t=57107
m4 sai2 	唔使	c=1 d=1.5358e-77 t=57107
m4 zi2 	唔只	c=1 d=4.35488e-74 t=57107
maa1 	嗎	c=553 d=2.6364 t=57107
maa3 	嘛	c=14 d=2.14746e-21 t=57107
maa4 faan4 	麻煩	c=58 d=6.15356e-07 t=57107
maa4 maa1 	媽媽	c=9 d=5.30477e-13 t=57107
maa4 muk6 	麻木	c=1 d=7.76765e-29 t=57107
maa5 	碼	c=190 d=4.74896e-05 t=57107
maa5 	馬	c=4 d=2.04099e-11 t=57107
maa5 jung4 	碼傭	c=4 d=1.93451e-43 t=57107
maa5 laai1 cung4 	馬拉松	c=1 d=3.28407e-48 t=57107
maa5 soeng6 	馬上	c=2 d=2.40836e-17 t=57107
maa6 	罵	c=3 d=3.03318e-19 t=57107
maai4 	埋	c=2 d=1.07007e-32 t=57107
maai4 zong3 	埋葬	c=1 d=2.44169e-61 t=57107
maai5 	買	c=64 d=1.90755e-07 t=57107
maai6 	賣	c=10 d=1.757e-13 t=57107
maan5 	晚	c=21 d=2.68297e-12 t=57107
maan5 caan1 	晚餐	c=3 d=2.82665e-120 t=57107
maan5 dim2 	晚點	c=7 d=1.92678e-10 t=57107
maan5 faan6 	晚飯	c=1 d=3.14769e-49 t=57107
maan5 on1 	晚安	c=5 d=5.83226e-40 t=57107
maan5 soeng6 	晚上	c=55 d=1.29476e-08 t=57107
maan6 	慢	c=7 d=7.90545e-30 t=57107
maan6 	曼	c=1 d=5.85114e-78 t=57107
maan6 	萬	c=54 d=0.464081 t=57107
maan6 cit3 si1 dak6 	曼徹斯特	c=1 d=8.14872e-63 t=57107
maan6 maan2 	慢慢	c=10 d=5.58823e-14 t=57107
maau1 	貓	c=4 d=4.18412e-74 t=57107
maau4 	矛	c=1 d=2.74916e-74 t=57107
maau4 toi4 	茅臺	c=1 d=9.83238e-08 t=57107
maau6 ci5 	貌似	c=1 d=4.33168e-70 t=57107
mai1 	咪	c=5 d=3.00132e-77 t=57107
